,,0
params,Year,5.606116892762649e-05
params,const,-0.13997412459991943
params,_f_test,0.011978376003858059
pvals,Year,0.9133250017788801
pvals,const,0.8905598395951362
pvals,_f_test,0.9133250017789092
std,Year,0.0005122278389975155
std,const,1.0116661916319711
statistics,adj_r2,-0.021473139362149674
statistics,r2,0.0002603316881089057
